WKT,zuordnung_,
"LINESTRING (16.460629607768706 48.229480207930521,16.457249307761217 48.23072280793356)",Miriam-Makeba-Gasse
"LINESTRING (16.457681007762069 48.240125307952823,16.457506507761678 48.23987840795234,16.457297007761213 48.239905407952421)",Maria-Hirschler-Weg
"LINESTRING (16.457365407761635 48.214923707901079,16.457578307762098 48.215246007901726)",Hagebuttenweg
"LINESTRING (16.457506207762457 48.160256907788579,16.457387007762204 48.159299407786619)",Pantucekgasse
"LINESTRING (16.459655807767206 48.160187007788132,16.457387007762204 48.159299407786619)",Meidlgasse
"LINESTRING (16.457436007761729 48.221160507913901,16.458231607763487 48.221070007913582)",Schickgasse
"LINESTRING (16.45745810776117 48.274152108022747,16.459725207766194 48.273883308021865)",Sommerweg
"LINESTRING (16.457480207761865 48.217514507906394,16.459053807765343 48.217486407906087,16.460285307768061 48.21776970790652)",Ehrenpreisgasse
"LINESTRING (16.457483607761468 48.254651307982698,16.460093407767197 48.258188407989579)",Violaweg
"LINESTRING (16.457494807761496 48.253488307980291,16.458257107763178 48.254411707982101)",Markomannenstraße
"LINESTRING (16.470633407791482 48.160059107786346,16.465837207780879 48.159964407786816,16.457506207762457 48.160256907788579)",Kaiser-Ebersdorfer Straße
"LINESTRING (16.457529607761259 48.279548108033779,16.457853707761959 48.281423308037589)",Ispergasse
"LINESTRING (16.457540607761818 48.234499707941289,16.458197407763265 48.234920607942044,16.459420107765965 48.23512880794231,16.461290707770107 48.235306007942405,16.461567407770719 48.235113207941964)",Feuerwehrweg
"LINESTRING (16.463588307776007 48.147453307761367,16.46091640777011 48.145456607757602,16.462010407772539 48.144737307755989,16.461912907772323 48.144482407755476,16.458692907765226 48.142191207751225,16.457759707763167 48.141814307750543,16.457552407762709 48.141257507749444)",Baudißgasse
"LINESTRING (16.457724407762136 48.242344607957385,16.457584307761824 48.242147607956994,16.458354707763544 48.241620207955805,16.457681007762069 48.240125307952823)",Maria-Hirschler-Weg
"LINESTRING (16.458534207763972 48.238035907948422,16.457607707761944 48.236512907945411)",Südosttangente
"LINESTRING (16.457627307762074 48.228040907928026,16.457720507762286 48.228021007927957)",Erzherzog-Karl-Straße
"LINESTRING (16.457655507762382 48.204567307879735,16.461200107770178 48.208630007887614)",Schillochweg
"LINESTRING (16.457699407762501 48.201679807873781,16.459401707766279 48.201361307872887,16.459901207767384 48.201009207872104)",Kobesgasse
"LINESTRING (16.457720507762286 48.228021007927957,16.469156407787633 48.22401590791813)",Erzherzog-Karl-Straße
"LINESTRING (16.460267807768673 48.146172307759194,16.459157907766237 48.143900407754657,16.457759707763167 48.141814307750543)",Awarenstraße
"LINESTRING (16.457770407762492 48.218362907908073,16.458520107764159 48.218180907907595,16.459182707765631 48.217144207905385,16.457954007762943 48.214366407899838)",Sanddorngasse
"LINESTRING (16.457778607762986 48.16869450780591,16.458239207764002 48.168354107805158)",Ostautobahn
"LINESTRING (16.457853707761959 48.281423308037589,16.459333607765245 48.281069008036667)",Gerlosplatz
"LINESTRING (16.4607165077683 48.281226108036776,16.457983607762245 48.281955608038665,16.457853707761959 48.281423308037589)",Gerlosplatz
"LINESTRING (16.457855507762496 48.236668307945685,16.458415207763721 48.237604407947536)",Südosttangente
"LINESTRING (16.459429707766009 48.233979007939965,16.458419007763769 48.23285400793776,16.457863407762567 48.231403207934875)",Stadlauer Straße
"LINESTRING (16.458324607764197 48.168477607805393,16.457871007763192 48.168805007806135)",Ostautobahn
"LINESTRING (16.459228107765448 48.244633807961876,16.457879807762446 48.245560907963949)",Schanze
"LINESTRING (16.459204107765157 48.264886008003444,16.457905407762269 48.265926008005785)",Niedermoserstraße
"LINESTRING (16.45795490776289 48.219261607909907,16.45922350776571 48.218883807908952,16.460285307768061 48.21776970790652,16.460529007768613 48.217040507904983,16.46048870776854 48.216126607903107,16.45884960776494 48.212495307895864)",Strohblumengasse
"LINESTRING (16.457983607762245 48.281955608038665,16.458437407763228 48.283365108041501)",Ispergasse
"LINESTRING (16.46925380778784 48.224118207918302,16.457985907762868 48.228064707927992)",Erzherzog-Karl-Straße
"LINESTRING (16.457985907762868 48.228064707927992,16.459527207766261 48.229903607931561,16.46151200777064 48.230782707933102,16.46331450777463 48.230897107933082)",Adelheid-Popp-Gasse
"LINESTRING (16.459646707766638 48.219356707909839,16.45907640776537 48.219705007910676,16.458049707763095 48.219877407911163)",Wulzendorfstraße
"LINESTRING (16.458157607763336 48.220651407912733,16.458049707763095 48.219877407911163)",Hardeggasse
"LINESTRING (16.463061607774598 48.176779907821796,16.458097207763604 48.178229607825493)",Simmeringer Lände
"LINESTRING (16.458108407763284 48.214056307899185,16.458581507764332 48.214137807899291,16.458647607764473 48.21461490790027)",Samtblumenweg
"LINESTRING (16.460689407768605 48.250485807973668,16.459402807765766 48.250049507972982,16.458131707762973 48.248435307969821)",Linker Weg
"LINESTRING (16.458231607763487 48.221070007913582,16.458157607763336 48.220651407912733)",Hardeggasse
"LINESTRING (16.458161307763383 48.216586307904386,16.458289207763656 48.216908907905001)",Quittenweg
"LINESTRING (16.458212907763524 48.213417207897855,16.459438107766228 48.21357810789803)",Wolfsmilchgasse
"LINESTRING (16.458217707763179 48.246232307965315,16.459036107764991 48.246854307966458)",Grünweg
"LINESTRING (16.459204107765157 48.264886008003444,16.458227307763 48.263856908001493)",Dassanowskyweg
"LINESTRING (16.458592007764274 48.22166760791476,16.458231607763487 48.221070007913582)",Hardeggasse
"LINESTRING (16.458239207764002 48.168354107805158,16.459804707767475 48.167497007803163,16.461855507772015 48.166761907801366,16.47197480779441 48.164500107795291)",Ostautobahn
"LINESTRING (16.458613007763958 48.254910207983059,16.458257107763178 48.254411707982101)",Markomannenstraße
"LINESTRING (16.459815307766728 48.245657507963884,16.459454307765927 48.245421407963441,16.458752407764376 48.245776107964282,16.458261207763279 48.245839307964467)",Raffenstättergasse
"LINESTRING (16.462669007773819 48.166680907801087,16.460612407769261 48.167296407802624,16.458324607764197 48.168477607805393)",Ostautobahn
"LINESTRING (16.45833400776419 48.171435307811471,16.460104807768108 48.171141207810621)",Pfaffenaugasse
"LINESTRING (16.458354607763823 48.21514280790138,16.459893607767235 48.214825907900504)",Orchisgasse
"LINESTRING (16.46364070777534 48.232564007936482,16.46022330776778 48.232341607936476,16.458907407764858 48.232799707937595,16.458364707763664 48.232714107937483)",Kiki-Kogelnik-Weg
"LINESTRING (16.459036107764991 48.246854307966458,16.458392207763548 48.248348607969618)",Querweg
"LINESTRING (16.458415207763721 48.237604407947536,16.459381307765838 48.23916970795063)",Südosttangente
"LINESTRING (16.461101507769822 48.222545307916228,16.45883940776481 48.223214307917907,16.458446307763943 48.222665907916848,16.459428907766124 48.222365207916077)",Weidingergasse
"LINESTRING (16.459017807765346 48.210004307890721,16.458483307764169 48.208725107888171)",Lobelienweg
"LINESTRING (16.458477207764076 48.217283007905785,16.458464307764039 48.217499807906201)",Holunderweg
"LINESTRING (16.458520107764159 48.218180907907595,16.459011107765246 48.218425107908047)",Sanddorngasse
"LINESTRING (16.458523607764789 48.149582107766449,16.460605907769374 48.152057507771246)",Reimmichlgasse
"LINESTRING (16.459347207765759 48.239318707950922,16.458534207763972 48.238035907948422)",Südosttangente
"LINESTRING (16.458546207763774 48.258688707990828,16.459167207765137 48.258487407990323)",Lieblgasse
"LINESTRING (16.458546207763774 48.258688707990828,16.461146307769475 48.262733207998757)",Tillmanngasse
"LINESTRING (16.458642607764062 48.252007307977088,16.458699707764172 48.253284007979723,16.459221407765316 48.25405030798121)",Senekowitschgasse
"LINESTRING (16.461682407771132 48.220373907911686,16.459755207766865 48.220942807913126,16.458592007764274 48.22166760791476)",Langobardenstraße
"LINESTRING (16.464320007777566 48.154365207775506,16.462409107773357 48.152043107770979,16.460605907769374 48.152057507771246,16.459222607766314 48.152652307772648,16.458629507764993 48.1533633077742,16.459050207765909 48.155015507777577)",Rosa-Jochmann-Ring
"LINESTRING (16.460807607768771 48.257950507989008,16.458613007763958 48.254910207983059)",Markomannenstraße
"LINESTRING (16.458897407764635 48.251276507975575,16.458642607764062 48.252007307977088)",Senekowitschgasse
"LINESTRING (16.461062907769442 48.250372707973419,16.460689407768605 48.250485807973668,16.458815807764491 48.248215007969272)",Breiter Weg
"LINESTRING (16.458832307765302 48.169580407807558,16.461160707770432 48.17237810781301,16.463247607775017 48.175377107818903)",11. Haidequerstraße
"LINESTRING (16.459068807765117 48.241401707955255,16.458838007764612 48.241554307955596)",Hirschstettner Straße
"LINESTRING (16.458894507764796 48.236025307944239,16.459950307767119 48.237367907946833,16.461214807769913 48.237790707947532)",Franz-Fellner-Gasse
"LINESTRING (16.458984107765318 48.20441710787923,16.462631407773355 48.208562707887246)",Am Schierlinggrund
"LINESTRING (16.459137507764812 48.279904408034298,16.459024807764568 48.280440508035412,16.45947730776555 48.281557908037655)",Almgasse
"LINESTRING (16.459130307765587 48.210256607891253,16.459017807765346 48.210004307890721)",Lobelienweg
"LINESTRING (16.460354307768164 48.223171807917616,16.459802207766948 48.222923707917182,16.459028807765243 48.221766307914905)",Wohlgemuthgasse
"LINESTRING (16.459036107764991 48.246854307966458,16.460070107767262 48.247871307968389)",Kurzer Weg
"LINESTRING (16.459050207765909 48.155015507777577,16.463175707775036 48.154578007776095,16.46613760778159 48.154046007774603)",Svetelskystraße
"LINESTRING (16.46025680776772 48.243894307960211,16.459068807765117 48.241401707955255)",Marietta-Blau-Gasse
"LINESTRING (16.459126407765254 48.241361407955168,16.459068807765117 48.241401707955255)",Hirschstettner Straße
"LINESTRING (16.459108307765888 48.173006507814605,16.459537307766837 48.172712907813931,16.461160707770432 48.17237810781301)",Kapleigasse
"LINESTRING (16.459126407765254 48.241361407955168,16.459679007766475 48.240907407954154)",Hirschstettner Straße
"LINESTRING (16.459800507766751 48.240929907954168,16.459126407765254 48.241361407955168)",Hirschstettner Straße
"LINESTRING (16.459797307767047 48.21175940789422,16.459130307765587 48.210256607891253)",Lobelienweg
"LINESTRING (16.465042807778097 48.262772707998295,16.459244807765241 48.264747508003168,16.459204107765157 48.264886008003444)",Niedermoserstraße
"LINESTRING (16.464276507776365 48.266596208006256,16.462700007772863 48.267022208007361,16.459204107765157 48.264886008003444)",Dassanowskyweg
"LINESTRING (16.45923450776511 48.273956108022077,16.461798107770711 48.279868208033854)",Spitzweg
"LINESTRING (16.45926170776535 48.258498507990332,16.461769507770864 48.262329807997858)",Silenegasse
"LINESTRING (16.461739807770854 48.257567407988077,16.459277707765441 48.254146807981392)",Obachgasse
"LINESTRING (16.459283307765503 48.250184907973264,16.459840707766734 48.250372507973552)",Belovskyweg
"LINESTRING (16.459283307765503 48.250184907973264,16.460136807767377 48.251325007975495,16.460593707768396 48.251399907975603)",Marsweg
"LINESTRING (16.459314307765521 48.254078507981255,16.460700307768594 48.253649407980191)",Rennbahnweg
"LINESTRING (16.459313907765477 48.258440007990217,16.461708407770782 48.257658007988276)",Lieblgasse
"LINESTRING (16.459333607765245 48.281069008036667,16.460105807766951 48.280887708036182)",Gerlosplatz
"LINESTRING (16.459595807766309 48.239727207951738,16.459347207765759 48.239318707950922)",Südosttangente
"LINESTRING (16.459381307765838 48.23916970795063,16.459631707766391 48.239575607951416)",Südosttangente
"LINESTRING (16.459390807765399 48.278723108031834,16.459823407766354 48.27900410803236,16.459828307766358 48.279545408033464)",Winterweg
"LINESTRING (16.462488807772566 48.251867707976253,16.459428707765838 48.248037807968821)",Rechter Weg
"LINESTRING (16.461097507769683 48.234868707941551,16.459429707766009 48.233979007939965)",Stadlauer Straße
"LINESTRING (16.459438107766228 48.21357810789803,16.460549907768694 48.213360007897407)",Wolfsmilchgasse
"LINESTRING (16.459440007766815 48.149234307765624,16.461329007771003 48.148384007763589)",Simmeringer Hauptstraße
"LINESTRING (16.461418507771203 48.148497607763822,16.459440007766815 48.149234307765624)",Simmeringer Hauptstraße
"LINESTRING (16.459705407766492 48.24505200796267,16.459454307765927 48.245421407963441)",Raffenstättergasse
"LINESTRING (16.45947730776555 48.281557908037655,16.459829798878022 48.28278538063266)",Almgasse
"LINESTRING (16.46002810776718 48.247240407967105,16.459547607766108 48.247363207967453)",Sturmweg
"LINESTRING (16.45957430776658 48.208769207888118,16.462631407773355 48.208562707887246,16.464826107778208 48.208692007887215)",Schilfweg
"LINESTRING (16.460002307767198 48.24038710795304,16.459595807766309 48.239727207951738)",Südosttangente
"LINESTRING (16.459631707766391 48.239575607951416,16.460102407767423 48.240354007952945)",Südosttangente
"LINESTRING (16.461142907769961 48.218110307907082,16.459646707766638 48.219356707909839)",Wulzendorfstraße
"LINESTRING (16.459646707766638 48.219356707909839,16.459715807766795 48.219398007909959)",Taubnesselweg
"LINESTRING (16.459655807767206 48.160187007788132,16.460819007769768 48.160767807789163,16.463850607776479 48.160913007789048,16.46758130778472 48.161646607790026,16.468793907787408 48.1615287077896)",Schmidgunstgasse
"LINESTRING (16.459680207766734 48.21762100790631,16.459815907767034 48.216966307904947)",Rapsweg
"LINESTRING (16.459679007766475 48.240907407954154,16.459863307766888 48.240778907953874)",Hirschstettner Straße
"LINESTRING (16.459715807766795 48.219398007909959,16.461869907771554 48.21998620791085)",Taubnesselweg
"LINESTRING (16.459725207766194 48.273883308021865,16.460074407766971 48.274173708022396,16.46253420777234 48.279898608033797)",Sommerweg
"LINESTRING (16.462523607773019 48.217427307905496,16.460083207767671 48.212390707895494,16.460272407768095 48.212214607895113,16.4597297077669 48.211810107894344)",Glockenblumengasse
"LINESTRING (16.459922107767021 48.240850007954002,16.459800507766751 48.240929907954168)",Hirschstettner Straße
"LINESTRING (16.459828307766358 48.279545408033464,16.461798107770711 48.279868208033854)",Winterweg
"LINESTRING (16.460593707768385 48.251528207975845,16.459840707766734 48.250372507973552)",Jupiterweg
"LINESTRING (16.459863307766888 48.240778907953874,16.459979007767142 48.240701007953689)",Hirschstettner Straße
"LINESTRING (16.460259807767347 48.276395108026939,16.459862007766471 48.276470808027128)",Herbstweg
"LINESTRING (16.459893607767235 48.214825907900504,16.461862507771588 48.214371207899298,16.463510507775247 48.213506807897311,16.47015510778995 48.212384407894056)",Orchisgasse
"LINESTRING (16.460034607767273 48.240766107953824,16.459922107767021 48.240850007954002)",Hirschstettner Straße
"LINESTRING (16.460103207768178 48.162276107792366,16.45993400776781 48.161397807790586,16.460058107768095 48.160449607788614)",Krautgasse
"LINESTRING (16.459979007767142 48.240701007953689,16.460531407768372 48.240197607952581,16.460481707768274 48.239195107950522)",Hirschstettner Straße
"LINESTRING (16.460664007768671 48.240129007952405,16.460034607767273 48.240766107953824)",Hirschstettner Straße
"LINESTRING (16.460042607767718 48.198814107867577,16.461287407770477 48.197993407865717)",Primavesigasse
"LINESTRING (16.460093407767197 48.258188407989579,16.462568607772631 48.262148207997349)",Violaweg
"LINESTRING (16.460524707768226 48.251660007976106,16.460128307767341 48.252589407978093,16.460747807768701 48.253569107979999)",Ludwig-Reindl-Gasse
"LINESTRING (16.460454207768091 48.250413907973581,16.460153507767416 48.250778207974371)",Mondweg
"LINESTRING (16.460153207767064 48.280248808034862,16.460737107768345 48.281303008036929,16.460540307767904 48.281793208037946,16.460869707768623 48.281966408038294)",Pinkagasse
"LINESTRING (16.460154707767078 48.279355908033018,16.460715807768302 48.280484008035259)",Seyringer Brücke
"LINESTRING (16.460164007767933 48.204301607878826,16.463925907776211 48.208564607887077)",Rallenweg
"LINESTRING (16.460354307768164 48.223171807917616,16.460181307767787 48.223058307917398)",Wohlgemuthgasse
"LINESTRING (16.46025680776772 48.243894307960211,16.461086907769534 48.245738807963875)",Marietta-Blau-Gasse
"LINESTRING (16.461176407769766 48.243704107959687,16.46025680776772 48.243894307960211)",Hilde-Hannak-Gasse
"LINESTRING (16.46091640777011 48.145456607757602,16.460269107768678 48.145998907758809,16.460875007769999 48.1475348077619)",Awarenstraße
"LINESTRING (16.460383507768039 48.240975607954212,16.460270907767793 48.240817207953889)",Wiener Nordrand Schnellstraße
"LINESTRING (16.460272407768095 48.212214607895113,16.463978507776261 48.214955007900215)",Tamariskengasse
"LINESTRING (16.460285307768061 48.21776970790652,16.461142907769961 48.218110307907082)",Ehrenpreisgasse
"LINESTRING (16.461645007771004 48.224694107920548,16.460354307768164 48.223171807917616)",Wohlgemuthgasse
"LINESTRING (16.464095007776411 48.225900607922718,16.463484607775062 48.226234707923453,16.460369007768154 48.227235207925958)",Erzherzog-Karl-Straße
"LINESTRING (16.460369307768012 48.240769807953747,16.460542907768385 48.241020007954248)",Wiener Nordrand Schnellstraße
"LINESTRING (16.460649807768618 48.241331807954879,16.460383507768039 48.240975607954212)",Wiener Nordrand Schnellstraße
"LINESTRING (16.462268407772264 48.236027907943757,16.460481707768274 48.239195107950522)",Hirschstettner Straße
"LINESTRING (16.460481707768274 48.239195107950522,16.460664007768671 48.240129007952405)",Hirschstettner Straße
"LINESTRING (16.46048870776854 48.216126607903107,16.461742307771313 48.215901907902477)",Kliviengasse
"LINESTRING (16.462279707772137 48.24989810797225,16.461881107771259 48.249192207970871,16.460496907768206 48.247798307968182)",Rainweg
"LINESTRING (16.460509207768624 48.212378907895399,16.461558107770944 48.211883207894225,16.462949507774017 48.211534807893329,16.467387107783843 48.211184307891976)",Trollblumengasse
"LINESTRING (16.460542907768385 48.241020007954248,16.460820807768997 48.241380407954964)",Wiener Nordrand Schnellstraße
"LINESTRING (16.460560307768723 48.213379807897468,16.462051607772029 48.212575507895593,16.463306107774802 48.212199707894662,16.469237107787936 48.211559107892498)",Wolfsmilchgasse
"LINESTRING (16.460614107768894 48.207912807886188,16.462757807773642 48.207234807884497)",Espenweg
"LINESTRING (16.4619130077714 48.242890507957917,16.460649807768618 48.241331807954879)",Wiener Nordrand Schnellstraße
"LINESTRING (16.460716107769539 48.16074730778913,16.460951007770074 48.160133407787839)",Halterlacken
"LINESTRING (16.460715807768302 48.280484008035259,16.461059807769058 48.28189990803812)",Seyringer Straße
"LINESTRING (16.460807607768771 48.257950507989008,16.463255007774162 48.261922607996816)",Markomannenstraße
"LINESTRING (16.460820807768997 48.241380407954964,16.462542907772789 48.243325207958733)",Wiener Nordrand Schnellstraße
"LINESTRING (16.460829207768874 48.253675607980213,16.46327860777426 48.257176607987063,16.465085407778226 48.260207107993018,16.46497080777797 48.260420407993493,16.463705307775168 48.260755707994342)",Hosnedlgasse
"LINESTRING (16.460863707768958 48.253593207980039,16.462296807772145 48.253161607978967,16.463791107775425 48.255237807983022)",Rennbahnweg
"LINESTRING (16.461329007771003 48.148384007763589,16.460875007769999 48.1475348077619)",Awarenstraße
"LINESTRING (16.460875007769999 48.1475348077619,16.461472907771316 48.148327207763472)",Awarenstraße
"LINESTRING (16.462738607773165 48.248785407969905,16.461892407771305 48.247584607967568,16.460997107769344 48.245873107964165,16.461086907769534 48.245738807963875)",Marietta-Blau-Gasse
"LINESTRING (16.463142907774028 48.251844207976148,16.461055307769403 48.251756807976243)",Breitenleer Straße
"LINESTRING (16.461055307769403 48.251756807976243,16.463348807774477 48.252154307976724)",Breitenleer Straße
"LINESTRING (16.461250607769841 48.2512657079752,16.461631507770683 48.251119207974845,16.461062907769442 48.250372707973419)",Patekweg
"LINESTRING (16.461086907769534 48.245738807963875,16.46286130777348 48.245336107962814)",Clara-Zetkin-Gasse
"LINESTRING (16.461097507769683 48.234868707941551,16.461639107770885 48.234452007940597,16.462940707773772 48.234114707939732,16.467040607782838 48.234355107939649)",Am Krautgarten
"LINESTRING (16.462339307772424 48.235536907942731,16.461097507769683 48.234868707941551)",Stadlauer Straße
"LINESTRING (16.464884507778255 48.216566107903397,16.46175980777133 48.217734207906226,16.461142907769961 48.218110307907082)",Wulzendorfstraße
"LINESTRING (16.461146307769475 48.262733207998757,16.464361107776607 48.261802607996415)",Rautenweg
"LINESTRING (16.461146307769475 48.262733207998757,16.461216007769632 48.262833007998971)",Tillmanngasse
"LINESTRING (16.461176407769766 48.243704107959687,16.462090507771787 48.243289007958708)",Hilde-Hannak-Gasse
"LINESTRING (16.465700107779725 48.247944507967759,16.461176407769766 48.243704107959687)",Gewerbeparkstraße
"LINESTRING (16.464440707776774 48.261911007996602,16.461216007769632 48.262833007998971)",Rautenweg
"LINESTRING (16.461575807770551 48.251753207976172,16.461250607769841 48.2512657079752)",Muttergartenweg
"LINESTRING (16.462139907771665 48.26377130800077,16.461285407769786 48.262637707998557)",Lichtblaustraße
"LINESTRING (16.461287407770477 48.197993407865717,16.463174207774674 48.196713807862842)",Primavesigasse
"LINESTRING (16.461329007771003 48.148384007763589,16.462219207772975 48.148052207762802)",Simmeringer Hauptstraße
"LINESTRING (16.465999007781281 48.153933207774379,16.461329007771003 48.148384007763589)",Etrichstraße
"LINESTRING (16.462386507773346 48.148110807762883,16.461418507771203 48.148497607763822)",Simmeringer Hauptstraße
"LINESTRING (16.461472907771316 48.148327207763472,16.466297907781943 48.154034407774532)",Etrichstraße
"LINESTRING (16.461545507770154 48.279910808033982,16.464081210318923 48.280595807860159)",Hofstättenweg
"LINESTRING (16.465367907779225 48.226420307923597,16.461625507770925 48.227743107926806)",Rittersporngasse
"LINESTRING (16.464142807776586 48.219497207909534,16.461682407771132 48.220373907911686)",Langobardenstraße
"LINESTRING (16.461682407771132 48.220373907911686,16.462320807772532 48.221949807914818,16.464679307777708 48.225576907921941)",Hartlebengasse
"LINESTRING (16.461714407771247 48.215852707902357,16.464178207776708 48.215282707900847)",Kliviengasse
"LINESTRING (16.461769507770864 48.262329807997858,16.463255007774162 48.261922607996816)",Rautenweg
"LINESTRING (16.461795307771336 48.224658707920469,16.463296007774638 48.22606170792313)",Waldrebengasse
"LINESTRING (16.461798107770711 48.279868208033854,16.463338007774119 48.279845408033594)",Winterweg
"LINESTRING (16.463705307775168 48.260755707994342,16.461820007771024 48.25768770798831)",Obachgasse
"LINESTRING (16.461862507771588 48.214371207899298,16.462823407773705 48.2155940079017)",Augentrostgasse
"LINESTRING (16.461863907771125 48.257609307988169,16.46327860777426 48.257176607987063)",Lieblgasse
"LINESTRING (16.463749607775448 48.244593407961148,16.4619130077714 48.242890507957917)",Wiener Nordrand Schnellstraße
"LINESTRING (16.462079907771937 48.227580207926415,16.463297907774621 48.2291995079296,16.465987707780535 48.231729507934404,16.466993607782761 48.232129007935086,16.468259007785555 48.232327307935321)",Hyazinthengasse
"LINESTRING (16.464276507776365 48.266596208006256,16.462139907771665 48.26377130800077)",Lichtblaustraße
"LINESTRING (16.46215690777229 48.210165807890611,16.462480107772997 48.210927907892163)",Moosbeerenweg
"LINESTRING (16.462219207772975 48.148052207762802,16.46505510777925 48.146888507760004)",Simmeringer Hauptstraße
"LINESTRING (16.462219207772975 48.148052207762802,16.465018607779175 48.146979907760176)",Simmeringer Hauptstraße
"LINESTRING (16.46223990777294 48.158063107783384,16.464291007777479 48.157862907782715,16.467711107785039 48.157891307782265,16.468772807787392 48.157505007781339)",Paulasgasse
"LINESTRING (16.462339307772424 48.235536907942731,16.462268407772264 48.236027907943757)",Hirschstettner Straße
"LINESTRING (16.468724607786474 48.243029107957227,16.462268407772264 48.236027907943757)",Süßenbrunner Straße
"LINESTRING (16.462279707772137 48.24989810797225,16.463142907774028 48.251844207976148)",Rainweg
"LINESTRING (16.462328207772483 48.228690807928672,16.46510300777862 48.227729207926302)",Kamelienweg
"LINESTRING (16.466394007781407 48.234790707940647,16.46517670777871 48.235182907941599,16.462984307773855 48.235299107942168,16.462339307772424 48.235536907942731)",Hirschstettner Straße
"LINESTRING (16.465073207779287 48.147045407760302,16.462386507773346 48.148110807762883)",Simmeringer Hauptstraße
"LINESTRING (16.465257907779701 48.147049607760302,16.462386507773346 48.148110807762883)",Simmeringer Hauptstraße
"LINESTRING (16.462386507773346 48.148110807762883,16.464411707777803 48.150481907767485)",Ganghofergasse
"LINESTRING (16.463766907775728 48.221588707913881,16.462397007772694 48.222068007915063)",Höchsmannweg
"LINESTRING (16.462409107773357 48.152043107770979,16.462950507774572 48.151107907768967,16.463518207775827 48.150840707768353)",Wopenkastraße
"LINESTRING (16.462500307773343 48.178600507825635,16.463740307776089 48.178380707825013,16.464270307777266 48.177793107823732,16.463247607775017 48.175377107818903)",Seitenhafenbrücke
"LINESTRING (16.462518707772929 48.22534850792178,16.464149807776543 48.224761807920345)",Alexander-Mell-Gasse
"LINESTRING (16.462542907772789 48.243325207958733,16.463822007775608 48.244493407960938)",Wiener Nordrand Schnellstraße
"LINESTRING (16.462630507773323 48.210919907892091,16.464901807778308 48.215166407900512)",Immergrüngasse
"LINESTRING (16.472041607794559 48.164607307795514,16.462669007773819 48.166680907801087)",Ostautobahn
"LINESTRING (16.465378707779017 48.247651107967201,16.464658507777418 48.248094307968181,16.462965607773668 48.248810707969923,16.462738607773165 48.248785407969905)",Siegfried-Theiss-Gasse
"LINESTRING (16.462824607773637 48.222724907916344,16.464897007778223 48.221959407914497)",Göschenweg
"LINESTRING (16.463362607774773 48.227122007925324,16.462851907773658 48.226445007923978)",Begonienweg
"LINESTRING (16.465218407779208 48.19418550785732,16.462875107774046 48.192628907854449)",Steinspornbrücke
"LINESTRING (16.462879507773639 48.233202507937854,16.463450607774906 48.233094107937546,16.465235807778861 48.233165207937454)",Dusikagasse
"LINESTRING (16.465094907778511 48.236343807944017,16.462892807773642 48.236566607944809)",Fundergasse
"LINESTRING (16.462928507773817 48.227281307925693,16.464092307776376 48.228847107928765,16.466727907782182 48.231234807933326)",Brunellengasse
"LINESTRING (16.463569707775299 48.220892907912479,16.463031607774116 48.221016707912788)",Straßäckergasse
"LINESTRING (16.465526507780059 48.175830907819517,16.46493630777875 48.176238007820437,16.463061607774598 48.176779907821796)",Simmeringer Lände
"LINESTRING (16.464109007776916 48.176559107821191,16.463061607774598 48.176779907821796)",Simmeringer Lände
"LINESTRING (16.463313807774746 48.22039860791152,16.463138607774354 48.22006990791084)",Straßäckergasse
"LINESTRING (16.463174207774674 48.196713807862842,16.464582807777784 48.19609810786136,16.466605207782262 48.195960307860766)",Primavesigasse
"LINESTRING (16.465662407779913 48.222591307915671,16.463243807774553 48.223355607917576)",Karl-Grübl-Weg
"LINESTRING (16.463247607775017 48.175377107818903,16.464343107777449 48.175220907818435,16.465617807780262 48.175814007819476)",Margetinstraße
"LINESTRING (16.463313807774746 48.22039860791152,16.464454907777267 48.220137607910807)",Keimweg
"LINESTRING (16.464002907776251 48.221510507913692,16.463313807774746 48.22039860791152)",Straßäckergasse
"LINESTRING (16.463342307775338 48.163549107794516,16.466854707783099 48.163294607793524,16.468467707786669 48.162999807792701)",Klebindergasse
"LINESTRING (16.463345707774984 48.203501307876742,16.468114007785474 48.208933607887261)",Hermelinweg
"LINESTRING (16.463348807774477 48.252154307976724,16.4638557077756 48.252092707976551)",Breitenleer Straße
"LINESTRING (16.463472907775202 48.209480007889027,16.464174507776743 48.210814207891659)",Dotterblumenweg
"LINESTRING (16.477962107807549 48.175862607817862,16.468029307785535 48.182256907832397,16.464149307776928 48.18521240783901,16.463476307775441 48.185339207839377)",Praterspitzstraße
"LINESTRING (16.463484607775062 48.226234707923453,16.467081407782977 48.229492607929679,16.468324007785718 48.230279307931106,16.469316807787916 48.230462407931348)",Plankenmaisstraße
"LINESTRING (16.464411707777803 48.150481907767485,16.463518207775827 48.150840707768353)",Paul-Heyse-Gasse
"LINESTRING (16.463639707775535 48.212810307895857,16.467859207784876 48.212196307894004)",Goldlackgasse
"LINESTRING (16.463661707775383 48.232501307936332,16.464380407776968 48.233125607937502)",Auparkweg
"LINESTRING (16.463735607775547 48.232317707935934,16.463661707775383 48.232501307936332)",Auparkweg
"LINESTRING (16.464361107776607 48.261802607996415,16.463705307775168 48.260755707994342)",Obachgasse
"LINESTRING (16.46740010778376 48.222836807915954,16.463714907775586 48.224064207918971)",Reclamgasse
